inter,comm
32082,23
32082,23
37198,23
37198,23
37198,23
37198,23
37198,23
37198,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
41723,23
34975,23
34975,23
34975,23
34975,23
34975,23
34975,23
34975,23
1605,23
20093,23
20093,23
20093,23
20093,23
20093,23
20093,23
20093,23
20093,23
39634,23
39634,23
39634,23
39634,23
39634,23
39634,23
39634,23
39634,23
39634,23
39634,23
42498,23
42498,23
42498,23
4968,23
4968,23
4968,23
4968,23
43048,23
43048,23
43048,23
43048,23
43048,23
43048,23
43048,23
43048,23
43048,23
43048,23
24057,23
24057,23
24057,23
24057,23
24057,23
24057,23
24057,23
24057,23
24057,23
24057,23
24057,23
3561,23
3561,23
3561,23
3561,23
3561,23
3561,23
3561,23
3561,23
3561,23
3561,23
3561,23
3561,23
3561,23
19512,23
19512,23
19512,23
11116,23
11116,23
11116,23
11116,23
11116,23
11116,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
8472,23
38307,23
38307,23
38307,23
38307,23
38307,23
33974,23
33974,23
33974,23
33974,23
33974,23
33974,23
33974,23
33974,23
33974,23
33974,23
33974,23
33974,23
33974,23
24632,23
24632,23
36140,23
36140,23
36140,23
36140,23
36140,23
36140,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
11920,23
15678,23
15678,23
15678,23
15678,23
15678,23
15678,23
15678,23
15678,23
15678,23
15678,23
15678,23
15678,23
15678,23
15678,23
752,23
752,23
752,23
13468,23
13468,23
6324,23
6324,23
6324,23
6324,23
22451,23
22451,23
22451,23
22451,23
5070,23
5070,23
5070,23
5070,23
2323,23
2323,23
2323,23
2323,23
2323,23
2323,23
2323,23
2323,23
2323,23
2323,23
2323,23
2323,23
2323,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
4741,23
3773,23
3773,23
3773,23
3773,23
3773,23
3773,23
3773,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
19916,23
37305,23
37305,23
37305,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
42533,23
18744,23
18744,23
11554,23
11554,23
11554,23
11554,23
11554,23
11554,23
36828,23
36828,23
36828,23
36828,23
36828,23
36828,23
18382,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
20245,23
41089,23
41089,23
41089,23
41089,23
41089,23
41089,23
41089,23
41089,23
41089,23
5811,23
5811,23
5811,23
27194,23
27194,23
24760,23
24760,23
39793,23
39793,23
39793,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
10036,23
2878,23
2878,23
2878,23
2878,23
2878,23
2878,23
23580,23
23580,23
23580,23
23580,23
23580,23
23580,23
23580,23
21557,23
21557,23
21557,23
21557,23
21557,23
21557,23
21557,23
21557,23
21557,23
21557,23
3832,23
3832,23
20484,23
16561,23
16561,23
16561,23
16561,23
16561,23
16561,23
16561,23
16561,23
16561,23
16561,23
16561,23
16561,23
16561,23
45010,23
45010,23
45010,23
45010,23
45010,23
38714,23
38714,23
38714,23
38874,23
11670,23
32088,23
32088,23
32088,23
32088,23
32088,23
32088,23
32088,23
32088,23
32088,23
32088,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
5504,23
35192,23
35192,23
295,23
295,23
295,23
295,23
295,23
40105,23
40105,23
21518,23
21518,23
21149,23
21149,23
21149,23
21149,23
21149,23
21149,23
34384,23
34384,23
30774,23
30774,23
30774,23
30774,23
2358,23
2358,23
2358,23
2358,23
2358,23
2358,23
2358,23
2358,23
2358,23
2358,23
2358,23
2358,23
2358,23
2358,23
2358,23
24724,23
24724,23
13974,23
13974,23
13974,23
13974,23
13974,23
13974,23
13974,23
13974,23
13974,23
13974,23
13974,23
13974,23
13974,23
31705,23
31705,23
31705,23
31705,23
32428,23
32428,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
19076,23
37919,23
37919,23
37919,23
37919,23
37919,23
37919,23
37919,23
37919,23
35093,23
35093,23
35093,23
35093,23
35093,23
35093,23
35093,23
35093,23
35093,23
35093,23
35093,23
35093,23
21106,23
21106,23
21106,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
34579,23
4129,23
4129,23
4129,23
4129,23
4129,23
4129,23
4129,23
19915,23
19915,23
19915,23
19915,23
19915,23
26534,23
26534,23
26534,23
26534,23
26534,23
26961,23
26961,23
26961,23
26961,23
11502,23
11502,23
11502,23
11502,23
11502,23
11502,23
11502,23
11502,23
11502,23
27685,23
27685,23
27685,23
27685,23
31704,23
31704,23
31704,23
32078,23
32078,23
13993,23
13993,23
13993,23
13993,23
13993,23
13993,23
42540,23
42540,23
42540,23
42540,23
42540,23
42540,23
42540,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
17757,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
45468,23
43313,23
43313,23
43313,23
7421,23
7421,23
7421,23
7421,23
7421,23
7421,23
7421,23
7421,23
17539,23
17539,23
17539,23
17539,23
17539,23
17539,23
17539,23
34498,23
1003,23
1003,23
1003,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
37941,23
3489,23
3489,23
3489,23
3489,23
46217,23
46217,23
46217,23
46217,23
46217,23
46217,23
2601,23
2601,23
46,23
46,23
46,23
37714,23
37714,23
1556,23
1556,23
1556,23
1556,23
1556,23
26700,23
26700,23
26700,23
26700,23
28304,23
28304,23
28304,23
28304,23
28304,23
28304,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
32985,23
35592,23
43056,23
33428,23
33428,23
33428,23
35412,23
35412,23
5455,23
5455,23
5455,23
539,23
539,23
44166,23
44166,23
44166,23
44166,23
44166,23
44166,23
44166,23
44166,23
44166,23
44166,23
14873,23
14873,23
14873,23
14873,23
14873,23
14873,23
14873,23
15717,23
33332,23
33332,23
33332,23
33332,23
33332,23
33332,23
33332,23
11911,23
11911,23
11911,23
11911,23
11911,23
11911,23
11911,23
3986,23
3986,23
3986,23
2053,23
2053,23
2053,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
37912,23
42869,23
42869,23
42869,23
42869,23
42869,23
42869,23
42869,23
42869,23
42869,23
30538,23
30538,23
30538,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
2672,23
38221,23
38221,23
38221,23
13328,23
32301,23
32301,23
32301,23
32301,23
32301,23
32301,23
32301,23
32301,23
32301,23
32301,23
32301,23
32301,23
24735,23
24735,23
28923,23
32387,23
32387,23
32387,23
32387,23
32387,23
32387,23
32387,23
32387,23
7575,23
7575,23
7575,23
7575,23
7575,23
7575,23
7575,23
7575,23
6535,23
6535,23
6535,23
6535,23
6535,23
44298,23
44298,23
44298,23
44298,23
44298,23
44298,23
44298,23
4268,23
4268,23
4268,23
4268,23
4268,23
4268,23
4268,23
4268,23
4268,23
35796,23
35796,23
35796,23
35796,23
26989,23
26989,23
24736,23
24736,23
24736,23
24736,23
24736,23
24736,23
24736,23
24736,23
24736,23
24699,23
24699,23
24699,23
24699,23
24699,23
24699,23
24699,23
24699,23
24699,23
24699,23
24699,23
24699,23
24699,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
39802,23
31420,23
31420,23
31420,23
21777,23
21777,23
21777,23
21777,23
21777,23
37201,23
37201,23
37201,23
42750,23
42750,23
42750,23
42750,23
5056,23
5056,23
5056,23
5056,23
5056,23
5056,23
5056,23
5056,23
5056,23
5056,23
11859,23
11859,23
11859,23
11859,23
36441,23
36441,23
36441,23
36441,23
45978,23
45978,23
558,23
558,23
558,23
558,23
558,23
558,23
33903,23
30245,23
42728,23
6770,23
38962,23
14305,23
25586,23
25586,23
21151,23
21151,23
21151,23
21151,23
21151,23
21151,23
21151,23
36399,23
13041,23
13041,23
13041,23
13041,23
13041,23
44910,23
44910,23
44910,23
44910,23
44910,23
44910,23
44910,23
44910,23
44910,23
44910,23
10402,23
9196,23
9196,23
9196,23
9196,23
9196,23
9196,23
9196,23
9196,23
9196,23
9196,23
9196,23
9196,23
5656,23
5656,23
5656,23
5656,23
5656,23
11673,23
11673,23
11673,23
11673,23
29504,23
29504,23
29504,23
40475,23
40475,23
41493,23
41493,23
41493,23
41493,23
41493,23
41493,23
41493,23
41493,23
41493,23
2229,23
2532,23
2532,23
2532,23
2532,23
2532,23
20080,23
20080,23
20080,23
20080,23
20080,23
20080,23
20080,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
19881,23
6825,23
6825,23
6825,23
6825,23
6825,23
6825,23
6825,23
6825,23
6825,23
6825,23
14350,23
14350,23
14350,23
14350,23
14350,23
21355,23
21355,23
21355,23
4874,23
4874,23
4874,23
4874,23
4874,23
4874,23
4874,23
4874,23
4874,23
4874,23
4874,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
9936,23
45642,23
45642,23
9873,23
9873,23
9873,23
9873,23
9873,23
9873,23
9873,23
9873,23
9873,23
9873,23
9873,23
9873,23
9873,23
9873,23
21452,23
21452,23
21452,23
21452,23
5542,23
5542,23
6115,23
6115,23
6115,23
6115,23
6115,23
6115,23
41688,23
41688,23
41688,23
41688,23
197,23
197,23
197,23
197,23
197,23
31857,23
31857,23
31857,23
31857,23
31857,23
12000,23
12000,23
12000,23
12000,23
31396,23
31396,23
31396,23
31396,23
31396,23
16315,23
16315,23
16315,23
16315,23
16315,23
16315,23
16315,23
16315,23
16315,23
16315,23
16315,23
16315,23
16315,23
16315,23
16315,23
1337,23
1337,23
1337,23
1337,23
1337,23
20379,23
20148,23
20148,23
8475,23
8475,23
8475,23
8475,23
8475,23
8475,23
8475,23
34824,23
956,23
956,23
956,23
956,23
956,23
956,23
956,23
43851,23
43851,23
43851,23
43851,23
1816,23
28369,23
36213,23
36213,23
36213,23
36213,23
18900,23
18900,23
18900,23
18900,23
43938,23
43938,23
12565,23
12565,23
12565,23
12565,23
12565,23
12565,23
12565,23
12565,23
21124,23
21124,23
21124,23
21124,23
21124,23
4090,23
4090,23
4090,23
16459,23
16459,23
16459,23
26403,23
26403,23
26403,23
26403,23
26403,23
26403,23
43649,23
43649,23
43649,23
43649,23
24497,23
24497,23
24497,23
24497,23
24497,23
24497,23
24497,23
24497,23
24497,23
24497,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
31134,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
25162,23
44391,23
44391,23
44391,23
30835,23
30835,23
30835,23
25438,23
25438,23
25438,23
25438,23
25438,23
25438,23
25438,23
13530,23
13530,23
4454,23
4454,23
4454,23
4454,23
4454,23
4454,23
7627,23
7627,23
7627,23
7627,23
7627,23
7627,23
7627,23
7627,23
7627,23
7627,23
7627,23
7627,23
7627,23
11611,23
11611,23
33918,23
19998,23
19998,23
19998,23
38394,23
16347,23
16347,23
7624,23
7624,23
7624,23
7624,23
7624,23
17147,23
17147,23
17147,23
17147,23
17147,23
17147,23
17147,23
17147,23
17147,23
17147,23
17147,23
17147,23
17147,23
17147,23
17147,23
18010,23
18010,23
20035,23
20035,23
20035,23
30370,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4277,23
4991,23
4991,23
4991,23
30971,23
30971,23
30971,23
42421,23
42421,23
27630,23
27630,23
27630,23
27630,23
40715,23
40715,23
40715,23
44231,23
44231,23
34224,23
40137,23
40137,23
40137,23
18983,23
18983,23
18983,23
18983,23
30357,23
30357,23
20472,23
46258,23
20094,23
20094,23
20094,23
11863,23
11863,23
3210,23
3210,23
15808,23
24435,23
24435,23
24435,23
24435,23
39880,23
21247,23
21247,23
16342,23
16342,23
16342,23
16342,23
16342,23
16342,23
16342,23
16342,23
33996,23
33996,23
33996,23
34864,23
34864,23
34864,23
39070,23
39070,23
39070,23
39070,23
40016,23
40016,23
40016,23
40016,23
40016,23
40016,23
40016,23
40016,23
40016,23
40016,23
40016,23
40016,23
40016,23
40016,23
40016,23
42216,23
42216,23
37909,23
37909,23
37909,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
40925,23
41253,23
41253,23
8097,23
8097,23
8097,23
8097,23
43034,23
43034,23
43034,23
43034,23
43034,23
43034,23
43034,23
43034,23
43034,23
43034,23
43034,23
43034,23
43034,23
43034,23
43034,23
7816,23
7816,23
7816,23
7816,23
7816,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
34427,23
42980,23
42980,23
16860,23
16860,23
16860,23
16860,23
16860,23
16860,23
16860,23
16860,23
16860,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
44775,23
27512,23
27512,23
27512,23
27512,23
27512,23
27512,23
6879,23
6879,23
6879,23
6879,23
6879,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
15790,23
29165,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
24415,23
33182,23
33182,23
33182,23
33182,23
33182,23
33182,23
33182,23
45355,23
45355,23
45355,23
45355,23
45355,23
45355,23
45355,23
45355,23
45355,23
45355,23
45355,23
45355,23
45355,23
45355,23
21065,23
22503,23
22503,23
22503,23
22503,23
22503,23
22503,23
16499,23
16499,23
16499,23
31943,23
31943,23
31943,23
31943,23
17207,23
17207,23
17207,23
17207,23
17207,23
17207,23
17207,23
17207,23
25232,23
25232,23
25232,23
25232,23
29439,23
29439,23
29439,23
19082,23
19082,23
20037,23
20037,23
20037,23
20037,23
20037,23
7905,23
7905,23
7905,23
24777,23
24777,23
42358,23
42358,23
42358,23
42358,23
16235,23
16235,23
16235,23
16235,23
16235,23
28908,23
28908,23
4248,23
4248,23
4248,23
4248,23
4248,23
34219,23
34219,23
34219,23
8084,23
8084,23
8084,23
8084,23
8084,23
8084,23
8084,23
8084,23
8084,23
8084,23
10730,23
10730,23
10730,23
10730,23
10730,23
10730,23
10730,23
10730,23
10730,23
31454,23
31454,23
10423,23
10423,23
11285,23
43311,23
43311,23
19071,23
19071,23
19071,23
33967,23
33967,23
33967,23
33967,23
33967,23
33967,23
30729,23
46313,23
21252,23
21252,23
13283,23
13283,23
13283,23
13283,23
13283,23
13283,23
13283,23
13283,23
13283,23
13283,23
13283,23
11499,23
6409,23
6409,23
6409,23
6409,23
19541,23
19541,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
34838,23
5350,23
5350,23
5350,23
5350,23
3129,23
3129,23
3129,23
3129,23
3129,23
3129,23
3129,23
3129,23
3129,23
39446,23
39446,23
39446,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25742,23
25406,23
25406,23
25406,23
25406,23
25406,23
25406,23
25406,23
25406,23
25406,23
25406,23
25406,23
25406,23
25406,23
323,23
323,23
323,23
323,23
323,23
323,23
323,23
14467,23
14814,23
14814,23
24713,23
24713,23
451,23
451,23
451,23
451,23
451,23
3901,23
3901,23
3901,23
3901,23
3901,23
3901,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
21009,23
7509,23
7509,23
23424,23
31103,23
31103,23
21877,23
21877,23
21877,23
21877,23
21877,23
21877,23
21877,23
21877,23
4376,23
46103,23
46103,23
46103,23
46103,23
46103,23
6637,23
6637,23
27925,23
27925,23
27925,23
7623,23
4214,23
4214,23
9289,23
44324,23
44324,23
25487,23
9859,23
9859,23
9859,23
9859,23
9859,23
9859,23
9859,23
9859,23
9859,23
9859,23
32334,23
32334,23
32334,23
45087,23
45087,23
45087,23
45087,23
45087,23
27978,23
27978,23
11744,23
11744,23
11744,23
11744,23
11744,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34128,23
34584,23
34584,23
34584,23
34584,23
34584,23
42357,23
42357,23
42357,23
44715,23
44715,23
44715,23
44715,23
44715,23
44715,23
44715,23
44715,23
44715,23
44715,23
44715,23
44715,23
44715,23
44715,23
11351,23
11351,23
11351,23
11351,23
11351,23
39463,23
39463,23
39463,23
20899,23
20899,23
20899,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
942,23
27907,23
27907,23
34304,23
23327,23
23327,23
37236,23
37236,23
37236,23
37236,23
37236,23
37236,23
37236,23
37236,23
37236,23
37236,23
37236,23
37236,23
31437,23
31437,23
23131,23
23131,23
23131,23
23131,23
23131,23
23131,23
18307,23
18307,23
18307,23
18307,23
18307,23
18307,23
18307,23
7002,23
37116,23
37116,23
37116,23
37116,23
37116,23
6599,23
6599,23
6599,23
6599,23
14418,23
23904,23
30667,23
30667,23
30667,23
30667,23
30667,23
42654,23
42654,23
42654,23
8583,23
11986,23
11986,23
11986,23
11986,23
34144,23
34144,23
34144,23
6571,23
6571,23
41011,23
41011,23
41011,23
41011,23
1836,23
1836,23
1836,23
1836,23
624,23
624,23
624,23
624,23
624,23
624,23
624,23
624,23
624,23
624,23
624,23
624,23
35334,23
35334,23
13980,23
13980,23
13980,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
28458,23
38875,23
38875,23
15957,23
15957,23
15957,23
15957,23
15957,23
20660,23
20660,23
20660,23
20660,23
20660,23
16328,23
16328,23
6790,23
6790,23
14893,23
14893,23
14893,23
14893,23
17629,23
17629,23
17629,23
17629,23
17629,23
17629,23
17629,23
17629,23
17629,23
17629,23
46363,23
46363,23
46363,23
27847,23
27847,23
43895,23
39456,23
39456,23
20511,23
20511,23
20511,23
10766,23
10766,23
9536,23
9536,23
9536,23
9536,23
9536,23
9536,23
9536,23
9536,23
9536,23
34329,23
34329,23
34145,23
34145,23
34145,23
34145,23
34145,23
34145,23
34145,23
30027,23
26481,23
26481,23
26481,23
26481,23
26481,23
26481,23
26481,23
26481,23
26481,23
14562,23
14562,23
14562,23
14562,23
14562,23
14562,23
14562,23
14562,23
14562,23
14562,23
14562,23
30808,23
30808,23
30808,23
30808,23
30808,23
1140,23
1140,23
1140,23
1140,23
1140,23
1140,23
1140,23
37190,23
37190,23
37190,23
37190,23
31449,23
31449,23
31449,23
31449,23
31449,23
7258,23
7258,23
7258,23
7258,23
7258,23
7258,23
7258,23
7258,23
7258,23
7258,23
7258,23
7258,23
7258,23
7258,23
24175,23
24175,23
24175,23
24175,23
24175,23
24175,23
24175,23
30810,23
30810,23
25912,23
25912,23
25912,23
2849,23
2849,23
2849,23
2849,23
2849,23
2849,23
2849,23
2849,23
24700,23
24700,23
24700,23
24700,23
24700,23
17559,23
17559,23
17559,23
17559,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
18978,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
16422,23
888,23
13662,23
20454,23
35380,23
35380,23
35380,23
35380,23
36752,23
36752,23
36752,23
36752,23
26177,23
26177,23
26177,23
28081,23
28081,23
28081,23
28081,23
23217,23
35459,23
35459,23
35459,23
35459,23
18018,23
18018,23
18018,23
18018,23
18018,23
10840,23
41037,23
1117,23
37708,23
37708,23
37708,23
37708,23
32324,23
32324,23
32324,23
32324,23
32324,23
3028,23
18002,23
45481,23
45481,23
45481,23
45481,23
45481,23
14353,23
14353,23
9921,23
9921,23
9921,23
9921,23
11789,23
11789,23
11789,23
11789,23
11789,23
11789,23
11789,23
11789,23
11789,23
11789,23
11789,23
38212,23
38212,23
38212,23
6924,23
6924,23
6924,23
6924,23
6924,23
6924,23
6924,23
7296,23
7296,23
7296,23
7296,23
7296,23
7296,23
7296,23
7296,23
7296,23
7296,23
7296,23
7296,23
7296,23
37313,23
37313,23
37313,23
21994,23
21994,23
32553,23
1028,23
1028,23
1028,23
1028,23
1028,23
1028,23
31651,23
31651,23
31651,23
45224,23
6922,23
6922,23
6922,23
6922,23
6922,23
6922,23
6922,23
6922,23
6922,23
30267,23
30267,23
30267,23
30267,23
30267,23
5058,23
5058,23
42798,23
42798,23
42798,23
42798,23
28456,23
28456,23
28456,23
28456,23
28456,23
28456,23
3410,23
3410,23
3410,23
3410,23
3410,23
3410,23
40930,23
40930,23
40930,23
40930,23
18225,23
18225,23
23261,23
37043,23
37043,23
37043,23
37043,23
37043,23
37043,23
37043,23
37043,23
37043,23
20921,23
20921,23
20921,23
20921,23
45967,23
45967,23
45967,23
36592,23
36592,23
35944,23
35944,23
35944,23
35944,23
35944,23
35944,23
35944,23
36180,23
2904,23
2904,23
2904,23
2904,23
2904,23
26075,23
26075,23
26075,23
26075,23
28678,23
28678,23
28678,23
28678,23
28678,23
28678,23
28678,23
28678,23
10591,23
10591,23
34034,23
34034,23
34034,23
34034,23
35922,23
35922,23
6013,23
6013,23
6013,23
6013,23
18219,23
18219,23
18219,23
18219,23
18219,23
18219,23
18219,23
25597,23
25597,23
25597,23
33800,23
33800,23
33800,23
33800,23
33800,23
33800,23
33800,23
33800,23
36175,23
36175,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
23526,23
20198,23
20198,23
20198,23
20198,23
20198,23
37781,23
37781,23
37781,23
37781,23
2819,23
2819,23
2819,23
2819,23
2819,23
32448,23
32448,23
5886,23
5886,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
10505,23
34334,23
7773,23
7773,23
22115,23
22115,23
22115,23
22115,23
22115,23
42529,23
15987,23
15987,23
15987,23
37942,23
35693,23
35693,23
35693,23
44221,23
15434,23
15434,23
15434,23
14348,23
14348,23
18576,23
18576,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
30781,23
2851,23
2851,23
2851,23
2851,23
2851,23
2851,23
2851,23
2851,23
2851,23
2851,23
2851,23
2851,23
18223,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
1677,23
13318,23
13318,23
