user,inter
10497,44336
17957,44336
20605,44336
17941,44336
13142,44336
8486,44336
305,44336
16213,44336
14427,44336
21966,44336
2666,44336
11750,44336
11376,44336
19260,44336
10712,44336
17784,44336
488,44336
17292,44336
18280,44336
18510,39849
18510,42441
18510,18572
18985,18572
19106,18572
18510,30805
18065,30805
13363,30805
9724,30805
18510,26944
9111,40832
17170,40832
9111,38484
9111,4820
9111,7251
4415,7251
9111,41894
1958,41894
15148,41894
19883,41894
22188,41894
9649,14132
11482,14132
21088,34743
21447,34743
21088,44729
21088,42553
3764,42553
3635,42553
18386,20729
438,20729
22805,20729
21671,20729
21203,20729
15459,17332
18882,17332
9798,17332
9745,17332
16682,12892
19505,12892
15375,12892
7465,12892
10151,12892
12049,43724
22899,43724
12049,42878
11624,42878
12049,10627
20931,6738
19250,6738
23038,6738
11851,6738
13905,6738
20931,5722
5220,5722
15857,5722
21482,5722
20931,40768
19250,40768
20931,39931
12860,15156
12860,35404
21339,17709
11157,17709
21339,21095
273,21095
3469,21095
16398,21095
21190,21095
1655,17561
2049,17561
8287,17561
1156,17561
12940,17561
220,40039
19250,40039
220,42954
23038,42954
10029,42954
12922,42954
11851,42954
21477,42954
12030,42954
220,11243
19250,11243
13689,11243
220,28092
16921,28092
2389,28092
1683,28092
10344,28092
220,9684
4197,9684
18568,9684
22027,9684
1009,9684
22711,44702
16737,44702
3233,44702
21764,44702
6356,44702
1958,44702
22711,5712
4555,5712
22711,33194
14485,33194
4983,33194
22995,33194
19505,44112
13756,44112
18538,44112
13947,44112
1301,44112
18421,44112
8953,44112
11253,44112
2613,44112
2113,44112
12828,44112
17988,44112
22083,44112
756,44112
677,44112
10523,44112
6553,44112
22899,44112
8865,44112
17093,44112
19833,44112
2660,44112
19505,6122
11557,6122
5202,6122
14299,6122
10215,6122
8287,6122
16449,6122
16707,6122
3485,6122
15899,6122
10046,6122
1566,6122
16741,6122
12254,6122
21444,6122
4450,6122
19791,6122
5206,6122
19505,17732
2874,8607
13756,8607
13029,8607
3071,8607
20692,8607
7765,8607
4192,8607
8848,8607
3363,8607
20520,8607
14014,8607
5407,8607
18834,8607
3538,8607
9362,8607
18860,8607
16575,8607
2874,26101
20129,26101
19833,26101
2874,39013
12779,39013
10285,39013
8848,39013
12818,39013
847,39013
868,39013
4788,39013
10788,39013
3407,26316
2842,26316
10775,26316
1944,26316
9132,26316
19788,21513
17835,21513
10363,21513
4736,21513
20310,21513
16553,38457
3045,38457
3913,38457
14850,38457
15094,38457
4269,29869
13756,29869
2328,29869
11905,29869
12779,29869
21350,29869
4878,29869
15899,29869
16584,29869
17958,29869
14915,29869
10583,29869
21023,29869
15224,29869
4269,46000
12733,46000
21811,46000
1595,46000
2302,26295
19247,26295
14550,45487
5839,45487
5160,41749
11905,41749
18492,41749
5160,34245
7099,44362
2328,44362
18738,44362
4422,44362
10731,44362
16943,44362
21078,44362
16213,44362
7621,44362
4247,44362
199,44362
4034,44362
18799,44362
2666,44362
3162,44362
13679,44362
3739,44362
4359,44362
21846,44362
2543,44362
961,44362
5344,44362
4311,44362
12314,44362
2071,44362
2137,44362
7099,3730
20535,3730
11412,3730
4621,3730
13933,3730
12121,3730
15842,17626
16275,17626
8758,17626
7340,17626
13029,17626
12473,17626
8597,17626
10593,29425
13756,29425
868,29425
14847,8765
11980,8765
12812,19799
615,19799
12337,44957
15868,44957
12863,44957
22849,44957
15516,44957
11253,44957
1754,44957
6305,44957
20496,44957
16631,44957
14062,44957
6341,44957
8429,35242
3256,35242
6002,35242
9534,35242
8429,3492
11557,3492
11471,3492
21078,3492
7765,3492
8429,41197
10215,41197
17802,41197
22114,41197
20193,41197
1309,41197
8429,35145
3199,35145
15747,35145
10568,35145
13783,35145
20691,35145
20159,35145
4459,35145
1936,35145
9345,35145
18382,35145
10082,35145
20205,35145
2464,35145
1974,35145
8429,33853
1497,33853
12558,33853
5481,33853
8429,7175
2328,7175
16341,7175
8429,36241
20205,36241
11827,36241
8429,11074
14238,11074
568,11074
14676,11074
17780,11074
8294,11074
8429,17126
19129,17126
19851,17126
11738,17126
13089,17126
20583,17126
17446,1711
8519,1711
2627,1711
18580,1711
8416,1711
11902,1711
2071,1711
17446,16883
4766,16883
11557,16883
965,16883
12733,16883
5456,16883
16989,16883
1534,16883
3310,16883
12440,16883
16430,16883
13828,16883
11970,16883
13364,16883
18161,16883
13749,16883
4087,16883
22908,16883
22570,16883
6002,16883
4040,16883
15403,16883
19582,16883
17395,16883
13015,16883
20669,16883
17784,16883
3797,16883
3105,16883
21912,16883
14685,16883
3298,16883
9465,16883
10874,16883
5014,16883
11732,16883
9134,16883
8294,16883
22471,16883
17446,5520
1301,5520
2049,5520
21078,5520
3114,5520
7621,5520
4247,5520
15899,5520
13679,5520
1593,5520
1566,5520
18142,5520
22276,5520
15010,5520
3979,5520
5344,5520
13052,5520
4279,5520
17446,33759
12233,33759
15072,33759
17079,33759
19129,33759
3071,33759
10081,33759
3310,33759
8953,33759
16430,33759
15516,33759
9249,33759
19528,33759
21078,33759
19533,33759
943,33759
13906,33759
3425,33759
8287,33759
4530,33759
21641,33759
2853,33759
4403,33759
15404,33759
15899,33759
2123,33759
18615,33759
1593,33759
10556,33759
4969,33759
18580,33759
756,33759
15403,33759
4475,33759
3295,33759
16341,33759
13896,33759
17292,33759
3105,33759
3538,33759
9362,33759
10083,33759
22541,33759
19541,33759
16939,33759
7851,33759
11999,33759
13779,33759
4279,33759
21812,33759
3106,15060
3106,46117
20535,46117
9971,46117
3106,3411
4422,3411
10081,3411
3186,3411
4780,3411
21087,3411
12733,3411
17570,3411
14427,3411
1014,3411
16867,3411
13783,3411
9740,3411
10772,3411
22708,3411
18382,3411
20559,3411
1593,3411
21195,3411
20109,3411
756,3411
17292,3411
15054,3411
18149,3411
10747,3411
17324,3411
2368,3411
3106,8146
8714,8146
3106,18995
14733,18995
10215,18995
199,18995
16778,18995
21966,18995
3485,18995
756,18995
22634,18995
9243,18995
18731,18995
1865,18995
12240,18995
3106,12670
18738,12670
13128,12670
18773,12670
5102,12670
7621,12670
17570,12670
13907,12670
13941,12670
3953,12670
16670,12670
7876,12670
17395,12670
21846,12670
488,12670
12893,12670
3380,12670
7017,12670
3106,20270
5421,20270
3106,32643
3106,276
3106,7267
17395,7267
10083,7267
10551,7267
3106,740
5421,740
3106,36360
18312,11807
13828,11807
21880,11807
868,11807
5737,11807
615,11807
2123,11807
2435,11807
11039,11807
18312,28363
5850,28363
19247,28363
13036,28363
21143,28363
5201,28363
119,28363
11040,28363
18312,14963
18312,30012
8287,30012
11970,30012
10716,30012
13364,30012
1497,30012
1936,30012
10772,30012
18382,30012
11040,30012
7151,30012
6418,30012
22486,30012
6057,30012
19755,30012
4450,30012
9475,30012
10992,30012
18312,20641
11557,20641
10495,20641
6886,20641
16449,20641
13364,20641
16845,20641
12447,20641
17024,20641
7420,20641
11039,20641
9762,20641
15403,20641
8860,20641
17395,20641
6707,20641
7449,20641
9028,20641
22436,20641
12240,20641
17688,20641
20472,20641
18312,21096
5936,21096
3967,21096
18862,21096
20692,21096
11134,21096
10176,21096
12227,21096
19106,21096
1610,21096
15403,21096
15850,21096
7115,21096
7053,21096
13787,21096
15479,21096
11434,19753
11503,19753
374,19753
4471,19753
22520,22365
8835,22365
15043,22365
7953,22365
19129,22365
7625,22365
13128,22365
2666,22365
6076,22365
15811,22365
6016,22365
18834,22365
15141,42038
2449,42038
13983,42038
10495,42038
21078,42038
7465,42038
5839,42038
16551,42038
5863,42038
15141,1025
9273,1025
3071,1025
20692,1025
11970,1025
1814,1025
18319,1025
13530,1025
4403,1025
18354,1025
17802,1025
2254,1025
6418,1025
19027,1025
19102,1025
9578,1025
15141,2158
2277,17074
8535,17074
14601,17074
15726,17074
15375,18653
7340,18653
18421,18653
3199,18653
5456,18653
13555,18653
2419,18653
13128,18653
17570,18653
374,18653
868,18653
10477,18653
13513,18653
2666,18653
14794,18653
2435,18653
8225,18653
18547,18653
6586,18653
488,18653
16685,18653
21235,18653
14676,18653
22308,18653
3032,18653
1347,18653
8227,18653
12240,18653
13038,18653
4279,18653
15375,38064
7621,38064
6886,38064
11738,38064
16584,38064
11039,38064
22995,38064
15375,25799
18421,25799
17079,25799
19129,25799
8596,25799
13142,25799
16430,25799
486,25799
13828,25799
17570,25799
13777,25799
10492,25799
1814,25799
3282,25799
2024,25799
4788,25799
18161,25799
3363,25799
10772,25799
14887,25799
6002,25799
5278,25799
10243,25799
14105,25799
4561,25799
11378,25799
16341,25799
568,25799
481,25799
17292,25799
18731,25799
7115,25799
5344,25799
20193,25799
19102,25799
15061,25799
13779,25799
15852,13552
532,13552
12217,13552
260,13552
21078,13552
20061,13552
10716,13552
3469,13552
1497,13552
13530,13552
16255,13552
5278,13552
18382,13552
12315,13552
4040,13552
22083,13552
17395,13552
17292,13552
6057,13552
22535,13552
20496,13552
7470,13552
12619,13552
10049,13552
21938,13552
6950,34335
16312,34335
15156,34335
18421,34335
14949,34335
5687,42818
21888,42818
2846,42818
8644,42818
1318,42818
11063,12644
4468,12644
5407,12644
4876,12644
23090,35081
23090,17958
23090,10037
2625,10037
10191,10037
8758,36635
18330,27672
305,27672
13364,27672
6002,27672
13240,27672
8535,27672
18330,10269
13240,10269
3286,36993
8596,36993
5456,36993
2644,36993
10772,36993
12018,36993
22708,36993
18615,36993
22513,36993
12220,36993
6577,36993
7876,36993
2254,36993
10870,36993
15613,36993
4561,36993
3295,36993
4168,36993
16341,36993
20350,36993
13979,36993
14525,36993
568,36993
17100,36993
14029,36993
13896,36993
21761,36993
3286,31774
17079,31774
3071,31774
14299,31774
4247,31774
18673,31774
3286,3636
2328,3636
532,3636
18773,3636
21888,3636
10176,3636
1814,3636
14877,3636
13749,3636
2972,3636
22513,3636
2254,3636
16341,3636
21131,3636
10083,3636
563,3636
1136,3636
2368,3636
3286,6992
12217,6992
16518,6952
19129,6952
12733,6952
8486,6952
11253,6952
5102,6952
5737,6952
1936,6952
14746,6952
16751,6952
11040,6952
16373,6952
10129,6952
18729,6952
14155,33764
13176,33764
19247,33764
9701,33764
12227,33764
2024,33764
12558,33764
7836,33764
15811,33764
12220,33764
19582,33764
13536,33764
11891,33764
14155,33805
13015,33805
20262,33805
18499,5280
12779,5280
3310,5280
486,5280
6206,5280
1484,5280
21226,5280
14957,5280
13756,24123
13695,24123
8848,24123
12473,24123
847,24123
13756,13672
13695,13672
4403,13672
16079,13672
13756,34049
2517,39410
13029,39410
10513,39410
10285,39410
16449,39410
13777,39410
4788,39410
13749,39410
21253,39410
10968,39410
3074,39410
21212,39410
12847,39410
19355,39410
11732,39410
18281,39410
19588,1538
8882,1538
16652,1538
11181,1538
13086,19952
11471,19952
17224,19952
9249,19952
13086,43664
18421,43664
13983,43664
21966,43664
19231,43664
13086,13767
486,13767
18299,13767
13979,13767
813,13767
13086,500
19777,500
13086,35109
17260,35109
21350,35109
18961,35109
1484,35109
22566,35109
12018,35109
2663,35109
11118,35109
13086,36516
10017,36516
10870,36516
18299,36516
13979,36516
23069,31009
4422,31009
1301,31009
16430,31009
486,31009
1884,31009
5863,31009
10772,31009
14794,31009
20831,31009
4561,31009
3979,31009
12314,31009
9181,31009
23069,25039
8156,25039
13029,25039
18860,25039
23069,40647
13029,40647
3071,40647
7621,40647
8848,40647
8313,40647
23069,1068
13695,1068
16449,1068
1493,1068
23069,33593
10807,33593
4192,33593
2024,33593
4788,33593
5676,33593
164,33593
18013,33593
23069,4301
2328,4301
8156,4301
13695,4301
12427,4301
5547,4301
3114,4301
16619,4301
9740,4301
15899,4301
22484,4301
21998,4301
21831,4301
16341,4301
20482,4301
9028,4301
22506,4301
20098,4301
781,4301
20193,4301
9534,4301
23132,4301
21023,4301
17190,4301
9606,4301
12019,9664
8882,3064
11557,3064
199,3064
4788,3064
8882,4897
8882,25803
23385,25803
9274,25803
11549,31606
3967,31606
11549,44854
3967,44854
11549,4348
4878,4348
5936,37771
22729,37771
2591,37771
22995,37771
5009,37771
5936,6299
5850,6299
8060,6299
4476,6299
5950,6299
4475,6299
20432,6299
14413,6299
3511,6299
3046,6299
12940,6299
10428,947
8282,947
10428,22885
15072,22885
19982,22885
22961,22885
8486,22885
374,22885
13364,22885
16398,22885
20884,22885
13749,22885
17023,22885
15282,22885
8620,22885
5159,22885
11750,22885
18547,22885
14113,22885
9362,22885
21460,22885
8493,22885
12254,22885
9028,22885
17945,22885
17223,22885
13536,22885
15348,22885
10874,22885
20129,38261
21375,38261
9058,38261
4766,25089
15072,25089
19129,25089
19982,25089
1767,25089
21078,25089
17201,25089
13783,25089
2024,25089
12558,25089
13749,25089
19106,25089
5278,25089
7115,25089
3979,25089
18198,25089
12372,25089
13052,25089
4766,26201
13176,26201
9273,26201
17941,26201
4422,26201
14950,26201
9566,26201
17079,26201
19129,26201
19247,26201
11019,26201
16943,26201
10807,26201
9249,26201
18773,26201
19613,26201
19851,26201
10492,26201
13364,26201
16707,26201
17668,26201
4063,26201
2901,26201
1595,26201
1493,26201
8738,26201
14188,26201
1779,26201
756,26201
2081,26201
3074,26201
677,26201
12847,26201
4627,26201
19643,26201
3467,26201
15010,26201
2028,26201
15850,26201
10129,26201
19755,26201
16295,26201
14278,26201
13602,26201
3283,26201
14143,26201
13861,26201
17526,26201
7556,29514
7556,29980
2328,29980
5850,29980
19528,29980
20061,29980
18547,29980
6449,29980
14949,29980
10990,29980
10992,29980
18061,29980
1973,29980
7556,29182
22097,40097
11503,40097
22853,40097
10017,40097
18538,27769
15550,27769
18738,27769
16213,27769
20884,27769
21238,27769
22050,27769
11376,27769
22276,27769
20712,27769
10712,27769
4812,27769
2543,27769
16685,27769
14928,27769
18538,15380
11157,15380
22921,15380
6978,15380
7053,15380
18492,15380
18538,31933
12635,31933
9701,31933
8187,31933
9562,31933
22253,31933
7470,31933
18538,40939
16443,40939
14705,40939
18538,19066
16943,19066
13555,19066
486,19066
5839,19066
6709,19066
14705,19066
11376,19066
10712,19066
4812,19066
2138,19066
22436,19066
18538,14502
7447,14502
19791,14502
18538,8125
19380,8125
1226,8125
7447,6679
12227,6679
10581,26077
9249,26077
21078,26077
11723,26077
18673,26077
17100,26077
11118,26077
12314,26077
21023,26077
13252,18141
17957,18141
13828,18141
1141,18141
12558,18141
15613,18141
16296,18141
2543,18141
16775,18141
7115,18141
21536,18141
3979,18141
17002,18141
5686,18141
4311,18141
13252,1738
11335,1738
15018,1738
14895,1738
2644,1738
10381,1738
3070,1738
10492,1738
14662,1738
2663,1738
21235,1738
14928,1738
5892,1738
12742,1738
15061,1738
13252,36769
9273,36769
13036,36769
22961,36769
4830,36769
2419,36769
13513,36769
11039,36769
10523,36769
22506,36769
5009,36769
13252,34193
8778,34193
2328,34193
1301,34193
3089,34193
1534,34193
10807,34193
10495,34193
1476,34193
1814,34193
20691,34193
1340,34193
2613,34193
18985,34193
11907,34193
15282,34193
1610,34193
6198,34193
8620,34193
22513,34193
4475,34193
1769,34193
15681,34193
17871,34193
3493,34193
16939,34193
17300,31254
17300,20285
13364,20285
17988,20285
22708,20285
17300,3886
12427,3886
13128,3886
11723,3886
1548,3886
12447,3886
18189,3886
3467,3886
12254,3886
4450,3886
3380,3886
19541,3886
17258,3886
17300,17683
1360,7609
4425,7609
12233,24581
16943,24581
14412,24581
11723,24581
14427,24581
13783,24581
19851,24581
22663,24581
2151,24581
2666,24581
1595,24581
1610,24581
21195,24581
2228,24581
20669,24581
22114,24581
3197,24581
1318,24581
17830,24581
15184,24581
18149,24581
11827,24581
12233,20533
4422,20533
17079,20533
8596,20533
3071,20533
10081,20533
5403,20533
16943,20533
19982,20533
305,20533
14733,20533
1476,20533
22126,20533
374,20533
13941,20533
11970,20533
17317,20533
20691,20533
2024,20533
22663,20533
20159,20533
2613,20533
10477,20533
1484,20533
14280,20533
11907,20533
17205,20533
14794,20533
22484,20533
18382,20533
19231,20533
384,20533
8225,20533
1566,20533
8416,20533
6577,20533
13015,20533
20669,20533
20989,20533
7449,20533
15681,20533
3292,20533
11118,20533
11902,20533
4674,20533
22550,20533
8227,20533
12603,20533
9290,20533
17688,20533
13779,20533
3183,20533
12233,16320
21087,16320
1936,16320
14029,16320
4627,16320
21761,16320
14676,16320
22325,16320
7017,16320
1974,16320
23344,34713
13036,34713
4321,30206
16875,30206
19994,30206
23222,30206
1128,6914
5850,6914
7770,6914
3195,6914
1751,6914
15202,6914
12975,6914
8193,6914
19511,6914
22921,6914
20535,24631
13555,24631
2591,24631
9762,24631
110,24631
6418,24631
3068,31340
18738,31340
4830,31340
18673,31340
14662,31340
18256,31340
3613,31340
3068,31483
11905,31483
3071,31483
1534,31483
6206,31483
17088,31483
13749,31483
15282,31483
21195,31483
20272,31483
8225,31483
10556,31483
1566,31483
8620,31483
12315,31483
3068,33229
9273,33229
11253,33229
12227,33229
1819,33229
15403,33229
21131,33229
2663,33229
16685,33229
16302,33229
3864,33229
3068,5380
8100,5380
3068,16722
19684,16722
13176,31739
15550,31739
6886,31739
13364,31739
22447,31739
17024,31739
18256,31739
15256,31739
14676,31739
11607,31739
15548,31739
13176,17030
17079,17030
21503,17030
18615,17030
13015,17030
17292,17030
11718,17030
17298,17030
19707,17030
13176,16783
16040,16783
5850,16783
17079,16783
3310,16783
8982,16783
13176,2333
8755,2333
6886,2333
17024,2333
13498,2333
3183,2333
6063,2333
13176,20781
8778,20781
2328,20781
18738,20781
4422,20781
21206,20781
12225,20781
5547,20781
11723,20781
14999,20781
21811,20781
8558,20781
22708,20781
18628,20781
21622,20781
10556,20781
1566,20781
4969,20781
22634,20781
4168,20781
17100,20781
2663,20781
1769,20781
961,20781
18013,20781
6553,20781
11511,20781
8100,20781
10016,20781
7115,20781
11680,20781
10747,20781
11999,20781
16495,20781
11557,7936
929,7936
16694,7936
11557,9032
11557,8884
20061,8884
11456,8884
11970,8884
14088,8884
21811,8884
3953,8884
9042,8884
11738,8884
11557,8196
18421,8196
17079,8196
11905,8196
2654,8196
14299,8196
10492,8196
389,8196
199,8196
2024,8196
16398,8196
12558,8196
1484,8196
14280,8196
12828,8196
21195,8196
10556,8196
21831,8196
18580,8196
13015,8196
14071,8196
16685,8196
21235,8196
7449,8196
7648,8196
9755,8196
12191,8196
18729,8196
22308,8196
3380,8196
3298,8196
21946,8196
21139,8196
8294,8196
11980,8196
13779,8196
11557,45729
20008,45729
11557,16996
15072,16996
486,16996
11456,16996
17201,16996
14794,16996
21226,16996
12191,16996
10016,16996
11118,16996
17324,16996
798,16996
11557,10375
9249,10375
17570,10375
4468,10375
829,10375
5869,10375
1184,10375
17957,4236
18280,4236
9118,29767
10712,29767
4812,29767
13038,29767
9118,45004
17079,45004
3915,45004
9118,32440
2328,32440
532,32440
12733,32440
18773,32440
11970,32440
12818,32440
17317,32440
2024,32440
10477,32440
18799,32440
4459,32440
18319,32440
4087,32440
11039,32440
21622,32440
21054,32440
22276,32440
2663,32440
6057,32440
21444,32440
3380,32440
11902,32440
781,32440
4674,32440
5565,32440
21938,32440
15479,32440
100,39799
19250,39799
9431,39799
7648,39799
2542,4132
2542,13789
2542,21388
18420,21388
2542,19737
13555,19737
2419,19737
14088,19737
21641,19737
22447,19737
2435,19737
17802,19737
6390,19737
14071,19737
2543,19737
12847,19737
11118,19737
10874,19737
9578,19737
4357,19111
4357,36607
13947,36607
798,36607
17980,41922
9566,41922
374,41922
13921,41922
15256,41922
17395,41922
7449,41922
10523,41922
16373,41922
17980,20895
19129,20895
260,20895
5485,20895
11456,20895
21348,20895
13749,20895
9720,20895
813,20895
15550,6716
19982,6716
486,6716
21078,6716
15747,6716
199,6716
18161,6716
21253,6716
5683,6716
2591,6716
384,6716
14188,6716
4969,6716
14238,6716
4040,6716
16741,6716
21831,6716
12084,6716
16745,6716
17802,6716
15550,5002
2328,5002
3186,5002
19998,5002
20692,5002
14733,5002
13783,5002
3062,5002
4034,5002
18799,5002
12616,5002
22484,5002
20023,5002
6198,5002
14238,5002
4373,5002
16341,5002
18142,5002
17784,5002
3105,5002
12222,5002
3037,5002
9028,5002
829,5002
15550,25122
4403,25122
18731,25122
19541,25122
5774,25122
11503,1156
14088,1156
12847,1156
3764,15551
4197,15551
13689,15551
416,15551
3764,9340
2138,9340
1332,9340
21913,43740
5152,43740
21913,27936
21913,25316
5521,25316
20605,15813
20605,7198
3114,7198
13979,7198
15184,7198
18788,16775
929,16775
15478,16775
19355,16775
9465,16775
8778,40116
9972,40116
18421,40116
19247,40116
5456,40116
22538,40116
7892,40116
18354,40116
14887,40116
19128,40116
7420,40116
8597,40116
4164,40116
8513,40116
15609,38611
9273,38611
18799,38611
15609,37640
15609,13029
15072,8890
11253,8890
1754,8890
17317,8890
2753,8890
15225,8890
17088,8890
16845,8890
3062,8890
22663,8890
23385,8890
16398,8890
15899,8890
15072,5803
9562,5803
15072,6206
9273,6206
9566,6206
17079,6206
8486,6206
16213,6206
21253,6206
14794,6206
14113,6206
18142,6206
14071,6206
488,6206
15850,6206
5892,6206
8100,6206
21912,6206
21519,6206
16933,6206
15072,40470
3071,40470
14733,40470
19464,40470
19613,40470
4087,40470
12631,40470
20023,40470
16745,40470
10523,40470
3380,40470
10747,40470
9475,40470
22454,40470
10788,40470
15072,37880
3199,37880
19528,37880
15414,37880
11723,37880
10492,37880
14881,37880
2113,37880
22447,37880
16255,37880
22384,37880
6002,37880
11039,37880
15811,37880
14238,37880
22995,37880
6577,37880
21846,37880
13015,37880
20712,37880
9116,37880
3292,37880
2138,37880
13602,37880
9465,37880
5014,37880
1309,37880
22436,37880
21139,37880
2071,37880
9134,37880
21793,37880
15224,37880
1974,37880
7851,37880
17688,37880
15072,154
1497,154
22570,154
2663,154
15072,5024
10104,5024
21087,5024
8755,5024
10492,5024
389,5024
18354,5024
18382,5024
1566,5024
2663,5024
15681,5024
18013,5024
4844,5024
10990,5024
1658,5024
16939,5024
15072,20541
2449,20541
12217,20541
1534,20541
13555,20541
486,20541
3114,20541
7621,20541
10492,20541
12018,20541
19106,20541
18673,20541
22634,20541
7115,20541
3298,20541
10747,20541
11827,20541
12314,20541
9181,20541
5869,20541
15072,32907
5278,32907
10688,32907
12286,32907
12619,32907
22325,32907
15072,45264
21087,45264
18678,45264
3425,45264
18319,45264
18615,45264
384,45264
17802,45264
18547,45264
894,45264
14928,45264
14130,45264
21444,45264
10990,45264
3298,45264
5538,45264
11827,45264
4471,45264
5344,45264
19833,45264
12372,45264
7229,45264
7708,19566
3782,19566
7708,5572
22500,5572
4197,5572
13881,5572
4922,5572
16564,5572
15202,5572
15454,5572
22797,5572
20008,5572
17440,5572
10548,5572
7708,22852
1050,22852
13879,44580
7621,44580
13879,3942
11335,3942
14299,3942
18678,3942
4878,3942
9701,3942
5863,3942
13364,3942
17668,3942
14794,3942
16001,3942
10556,3942
6390,3942
7103,3942
22634,3942
10051,3942
21444,3942
21536,3942
1865,3942
5538,3942
13879,10065
17224,10065
19613,10065
16867,10065
4788,10065
1779,10065
10082,10065
15850,10065
15726,10065
18281,10065
8313,10065
2328,1795
11019,1795
19464,1795
13907,1795
1014,1795
16619,1795
1731,1795
21348,1795
1814,1795
4247,1795
1340,1795
18319,1795
22731,1795
21966,1795
15404,1795
5683,1795
10046,1795
9345,1795
22570,1795
3162,1795
14794,1795
12616,1795
21226,1795
8644,1795
2093,1795
18615,1795
15282,1795
8982,1795
10968,1795
5593,1795
5407,1795
2328,27800
11335,27800
15201,27800
16430,27800
19528,27800
18759,27800
2024,27800
9699,27800
1464,27800
12616,27800
2679,27800
21831,27800
16341,27800
1053,27800
10688,27800
14071,27800
2472,27800
2328,45933
532,45933
16989,45933
21078,45933
1476,45933
6002,45933
17784,45933
2663,45933
19643,45933
12392,45933
14278,45933
2328,22921
17079,22921
16398,22921
13749,22921
10046,22921
1566,22921
4568,22921
10536,22921
8865,22921
2328,29956
21641,29956
12826,29956
9243,29956
10536,29956
3283,29956
2328,4647
486,4647
7765,4647
23218,4647
3416,4647
4087,4647
22908,4647
15811,4647
19231,4647
8860,4647
17395,4647
19260,4647
18142,4647
9562,4647
7449,4647
16373,4647
21444,4647
21912,4647
8043,4647
22550,4647
6483,4647
16939,4647
18281,4647
21812,4647
2328,44008
4878,44008
6390,44008
3467,44008
8873,44008
2328,5142
14733,5142
18393,5142
14371,5142
18671,5142
23132,5142
2328,36548
21078,36548
19464,36548
19851,36548
2328,40579
10176,40579
13921,40579
22995,40579
3197,40579
8043,40579
2328,33666
3071,33666
20691,33666
2666,33666
21998,33666
1610,33666
18547,33666
6449,33666
18860,33666
598,33666
2368,33666
19833,33666
21258,33666
12545,33666
2328,27059
19129,27059
11905,27059
14794,27059
19027,27059
8156,19893
13029,19893
20061,19893
21888,19893
1476,19893
10017,19893
9699,19893
5593,19893
1454,19893
6057,19893
4450,19893
1156,19893
8156,1477
19464,1477
14088,1477
1610,1477
8620,1477
8156,29710
14895,29710
3114,29710
23240,29710
8156,23140
486,23140
1883,23140
13787,23140
8156,29052
2737,29052
8156,43244
11253,43244
6886,43244
21831,43244
19684,43244
532,6581
10083,6581
813,6581
3782,6581
13052,6581
5774,6581
5202,38022
4422,38022
10046,38022
14188,38022
4969,38022
16757,38022
18671,38022
5202,26234
10495,26234
19613,26234
4356,26234
14705,26234
6016,26234
4359,26234
11511,26234
4450,26234
18401,1890
18421,1890
17079,1890
3071,1890
15201,1890
16619,1890
2846,1890
12447,1890
12160,1890
22731,1890
20831,1890
18382,1890
1779,1890
10370,1890
8860,1890
4359,1890
6707,1890
6586,1890
2228,1890
6449,1890
23240,1890
14612,1890
21131,1890
3467,1890
18401,37138
17079,37138
13907,37138
18401,7551
11134,7551
13941,7551
13364,7551
16001,7551
5152,8828
1868,8828
1340,8828
1484,8828
3485,8828
2853,8828
4643,8828
22908,8828
5152,631
9273,27597
12308,27597
18678,27597
13128,27597
14427,27597
11970,27597
389,27597
12227,27597
14881,27597
20272,27597
14113,27597
22050,27597
18142,27597
894,27597
21761,27597
19027,27597
8493,27597
10083,27597
17298,27597
17830,27597
11532,27597
8873,27597
19355,27597
9273,30374
8486,30374
21880,30374
19574,30374
9273,23258
15850,23258
9273,17874
16040,17874
16943,17874
17395,17874
11376,17874
22436,17874
18738,5948
4422,5948
14950,5948
15201,5948
305,5948
17570,5948
2024,5948
9740,5948
18161,5948
14881,5948
9699,5948
12558,5948
1484,5948
18799,5948
4403,5948
12018,5948
14794,5948
18382,5948
21195,5948
4373,5948
164,5948
12084,5948
20109,5948
10243,5948
14105,5948
18738,1615
6206,1615
18759,1615
18256,1615
3613,1615
11039,1615
22316,1615
10082,1615
5224,1615
3032,1615
16575,1615
18738,38918
1593,38918
18738,2713
16149,2713
5485,2713
21888,2713
22927,2713
14999,2713
12558,2713
22731,2713
2901,2713
12018,2713
21998,2713
15282,2713
20831,2713
1566,2713
8620,2713
6305,2713
3105,2713
15010,2713
12191,2713
16631,2713
17409,2713
18738,7037
14895,7037
9160,7037
12427,7037
20061,7037
19240,7037
15747,7037
2846,7037
3070,7037
8706,7037
1548,7037
17088,7037
10884,7037
22566,7037
1936,7037
22908,7037
8644,7037
15282,7037
4373,7037
16741,7037
3467,7037
6057,7037
16373,7037
18731,7037
10658,7037
15870,7037
13997,7037
829,7037
3863,7037
4311,7037
12314,7037
5014,7037
14143,7037
1974,7037
4158,7037
15732,7037
21812,7037
17941,41556
13555,41556
486,41556
21641,41556
17941,3127
14950,3127
15018,3127
3199,3127
5456,3127
8519,3127
18678,3127
4327,3127
21888,3127
7621,3127
18759,3127
2846,3127
389,3127
1340,3127
14887,3127
19106,3127
14188,3127
23240,3127
2081,3127
677,3127
21761,3127
10083,3127
17830,3127
12254,3127
5421,3127
2464,3127
5686,3127
2368,3127
17941,3501
12558,3501
20831,3501
16741,3501
15403,3501
17292,3501
20601,3501
